image_id,original_path,source_dataset,original_label,normalized_label,encoded_label,sha256,phash,flagged
img_001265,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-5401202-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1e4698b8ce0e3e458b9cf154179355c065db94bb1a509c6c0323820efe79dd4b,906dc718cd6d18cf,False
img_003865,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-772356-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,126b84e018c65a669c3c0cdccacb3540f42b4c397d7c9de91158f2ca4e8031c6,d03c45ab5d55295d,False
img_005762,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-9361906-0004.jpeg,dataset_1,PNEUMONIA,VIRAL,2,78a149ad4cacf87737443a10a84c423d85d86101275c1909ef03d0d29c3ae556,d02d65071e4e4b3f,False
img_000328,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\BACTERIA-4269599-0007.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,a900b15067cac7da0eb5f34e535d6cb28cf606fd202f95e0711da97e3ef74e4e,d82de51f450f944b,False
img_003556,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6518498-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,6e0987a0f1aa92c839e1916123720b1db3e03a78e3d1b70f48aca72c10cb5b3f,d13dc61218c76f3c,False
img_003842,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-7693090-0003.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,c8f924f89f83108402d38700191d0d664aa845d469fcd2d25ff5528e1d86b8a1,d42bab0f0d4b1dca,False
img_000927,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-3108988-0001.jpeg,dataset_1,NORMAL,NORMAL,0,87aca7c576e9296e18f1ec4d5158621c6fb274dd2ff015fa446555e79bc3cd8f,d47f873b8d0d40c6,False
img_002485,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-291080-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,c22ad1a08ae7b9fcb823c48ae3d8686ade58d34871777dd8338e2a30ca8cd229,952f633eca29316a,False
img_005035,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-4603766-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,de5c4bf13f58d0f5bc1e89a2cdf7b5be24352888a0c9ab035cdb874ce64c8dfb,813b3be5c74c85b4,False
img_001772,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-8688367-0002.jpeg,dataset_1,NORMAL,NORMAL,0,1a16b093b480b43a18fa92b2bf82482775ca6d1d1c562937bc4360da887667ac,916fc67a4d1d484d,False
img_005810,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-9629926-0003.jpeg,dataset_1,PNEUMONIA,VIRAL,2,564e55d44734f7ba680e4d3a962f166f19dc14a0d9fb7056b4da092ea6b94cac,d464d31bc71fc303,False
img_001651,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-7835976-0001.jpeg,dataset_1,NORMAL,NORMAL,0,f72422f31439856f0573e07b94765b5813aca613d40a5f519752cb4ee1673be0,98f5875a8b4f2817,False
img_005379,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-6680087-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,c372926330d655706bba983e731d42504cb8bc907894be316d3f330f2ec421c8,c0eab73db52f2803,False
img_000992,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-3502771-0002.jpeg,dataset_1,NORMAL,NORMAL,0,bce41fb508f5645bbbce33d7f40974a1220d490cc34a63960d0f2d054ba5b826,916dc71e9a4939d1,False
img_000199,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-8278998-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e557f9b883d4bb39f288ca22e98b211d75e26e756cebdc0ce463efd25152b42c,91b5c61aa0cabeda,False
img_000108,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-520267-0001.jpeg,dataset_1,NORMAL,NORMAL,0,7b4863c386e4d822ccdf169c5902e214ca2dbc168242ac45644b5c0c82aeb644,91e8873ae92c796c,False
img_001866,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-9303674-0001.jpeg,dataset_1,NORMAL,NORMAL,0,8ce13f0a76a997a3866254ba3193de3fe2c574a8a2177f36f838e12b824c50bb,917c86388d6939cf,False
img_002865,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-4241544-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,29b9a2ec08670b2ab22d26afa15a289e264f774defb9e61c8433bc4d9f478c5a,c43fd30b922596c7,False
img_001793,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-8889439-0001.jpeg,dataset_1,NORMAL,NORMAL,0,24bf494ee99f6ca5fcc1ac024cd8181d30e286d488019b783cde54adc3ecb0ab,812a861ae8f979d7,False
img_002566,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-3234980-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,19c4a329b0412a293dde9e0df31557f52a382e1afff6e1bf1526bcb99494c5c6,953fe61ad04b346a,False
img_001857,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-9227372-0001.jpeg,dataset_1,NORMAL,NORMAL,0,5d6d78855fdc1d63a23c42454ba103d1f83aaf93badb6d04da9223241eaf97a8,913aca38d85b1ade,False
img_000215,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-8876914-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2fb690e4b52f2c33ffb39d45544ffc636fe8177dab7ed42902bf3bc9e272bcd7,d461c31bc54cf8d3,False
img_004683,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-2232831-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,33a46fb95e5a9ed47c30868a638afd85186f6f4e0b0ab251fef8fc5c0f7b654a,91e1c73e964ab18e,False
img_000405,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\BACTERIA-7257218-0004.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,47fb2667359228e6952ebc56279455ff452045302961dba24cc6135019e7c365,903beb1eded21c18,False
img_003265,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-5486482-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,edf099037f4e4f5cb39e813e30b6bb771604bc5134dba143746ba1530d3f1214,90e596da39693c69,False
img_003869,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-7736073-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,8fb6a7ccdef804cd374da3256f3daed335fd20d8e541a1caf0b9b74cf5601eb2,c43be71f48433d92,False
img_001510,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-7019096-0002.jpeg,dataset_1,NORMAL,NORMAL,0,e9fafdc084d22029b0a161d6124cbe4089e1130869cf214339af32375bbffa5e,9d6f871b890dc8c5,False
img_003536,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6461260-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,5c160ad46055c93678f7f5b2c1c30135a993ddba83e9a1b334008341cebcade4,d00fe31fa9682fc1,False
img_003979,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-8111843-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,05678524592e52a1efd86a754c8232825f937783ee6efa47c3834f61a07ba4df,d16e0f1a8949fcc6,False
img_000627,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1014768-0001.jpeg,dataset_1,NORMAL,NORMAL,0,c2c0524d3548280be2eb57f5f6f9d274c063c1316285feb5172eb458768e2e17,d47ec71bbd0d2884,False
img_002903,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-4368689-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,006b231a9848f10204bc8c61ca8346d55055a94722353c4fdeefa7cc1ec76b9f,d03ff65b1e48381c,False
img_005217,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-5665836-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,da7eaba2632eda6e63cc05e920e15eed8dddae81c1f04a16be59ff247101e12a,9065c71ee839cc3d,False
img_003151,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-5164118-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,24fc2530454a992786b00215f86e5f5b1a5694e3a7f277ca37585abc6635fb55,d42aeb0fc7535e40,False
img_000552,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-4911614-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,f2b64ae414394bd6fc13523f813e8e61d2e78861e7662698c7ba6ec043136a24,d4f0e30bd34f9807,False
img_004628,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-1765362-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,3aa09711f5ef90b1318b5c15d5f0308d17c78d4bc813105574cccb0df85c0da1,811fe21fecc83ce8,False
img_005155,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-5284146-0003.jpeg,dataset_1,PNEUMONIA,VIRAL,2,da443b7904f80a3013488c842783d9456dd6932e65be1c62d288e44f89fec00a,d03bd65e1a4a391e,False
img_000562,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-5741681-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,e4b0e865d6209105a3f40167ca5bd1ec8dc1c115d682f35480d5d1fdac88d125,d067e33fa12da825,False
img_003098,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-5028760-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,2fad0a2b47a664ddcf1319071f9bf808522d1005bd8725ea4fb328601c2f8033,9075c71ac17bbc4a,False
img_000331,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\BACTERIA-4322734-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,a4bdb3a253716d9b0c26c5ae14edebcc6b33f72ff02d66d0eaff33d352828282,912fe61ec64b1d4a,False
img_001300,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-5623914-0001.jpeg,dataset_1,NORMAL,NORMAL,0,2464f17522d0dd7544a7686ef747fff683606837d059c273eee9c249aae7f4f9,9d6e461a4f4c786c,False
img_000689,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1513368-0001.jpeg,dataset_1,NORMAL,NORMAL,0,6b660b7222b1f8a87d2d549dc0181f70ee370213ad664106aad79608fc73ad77,d02bda38f85a1ad6,False
img_005683,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-8716601-0003.jpeg,dataset_1,PNEUMONIA,VIRAL,2,ee4f386c23061ca315821aced57a58b048b5b1c10393b7c0aed3efa81162badd,d97fc61e420b304f,False
img_002763,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-3863804-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,da2649dd7931c1cc06b2d36d0e918aa4254feb53afed5c997795723e39f805d7,802e070b1f0f1f7f,False
img_001524,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-7055226-0001.jpeg,dataset_1,NORMAL,NORMAL,0,dd86a73fa10902532b9188995c44e699e6e32d2107bfcec43910c6e64f9aec24,d03cc73ecd1c38cc,False
img_001357,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-5918516-0003.jpeg,dataset_1,NORMAL,NORMAL,0,09b02d53d5a362805172998f01022522adb8ae0ebf899a5e44d9905b5bdb20ac,9139c65a9cc93db4,False
img_000044,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-2771774-0001.jpeg,dataset_1,NORMAL,NORMAL,0,462097a224b7f412afb0f207fa41f40b154c6faa3ad31ed909d7b8e7ec2f012d,d0f6c71bc50d318e,False
img_004896,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-3686166-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,b787fb9dddd142ff2cf8256415ae0ca1bc0e78bf001d80a1121f578aac9db427,d73c6669794a6912,False
img_002700,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-3690280-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,b1d49360c113a4ec3cacfd0085e46e5535eb90273e8d20e695790c0db81f81c6,813b6a5e581a7d1d,False
img_003514,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6377840-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,4709e4b68ae43b93de87056ea8366822c4ea6fe365b7ae86d13fde843de5f899,d06fe55f9c0d1d80,False
img_004694,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-2365050-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,da612792f5b6abe44e4385e19005f006bd483de29218adbec0c67d8aad8ac79d,81a9e20ebeca1ef8,False
img_005510,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-7630183-0009.jpeg,dataset_1,PNEUMONIA,VIRAL,2,81a3dd673ff0a7889335b1a603e0b8b790782d6848106f876b6694bef24facaa,d4fee31fa1091aa1,False
img_000243,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\BACTERIA-1351146-0004.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,b38df16f973cd6b70537fdc4097f29bb05677557dd05c924b5fd7c8d8d308ab3,94696b3ec31cd50e,False
img_001142,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-445267-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e485dc38355f63bfdb4f1ddb55fdfd42e7cff496af68638661141b965afdd761,c020c34bbeea3fd4,False
img_004184,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-8705009-0003.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,d53416e3940000f7ec44b0a27dc71209081b24a484c7dfa2819fe78991f6a78c,d13be20e58691d79,False
img_003520,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6398913-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,6a9b3aa63bc05d25a9189c424d87703b769d4f1e1fe0b5796a875620df63a8e4,d052c31be92dbc65,False
img_004815,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-309179-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,8eeb36befcf4381aa93120c4bb883ac55a475d430868a5bd6e9ce345bf93eaa8,9561e73ac23a954e,False
img_002465,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-2820875-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,063523bfdfc4951995e5f7b97131cfd4d065a9856687fa7d8fbcf7354bb4a76e,90abe33afacb3830,False
img_001680,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-8090996-0001.jpeg,dataset_1,NORMAL,NORMAL,0,9a14e2196992dc9d6a3590e48ac793e3a1c2a0d6c1ea5dcfa724588b91ba11c9,c56fc30bc919d2c3,False
img_004262,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-9044474-0006.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,6b265a8fa60eb440e5be3a5f2f1b10f0c9e671ac6d4089ce603b34e979da1674,d02ae35fc64b1e43,False
img_001273,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-5426353-0003.jpeg,dataset_1,NORMAL,NORMAL,0,6d81cd5d7ddf653eda70bf8bc461b2e62f83d41082cefe2e8ea7c1f896e099c8,9139c71e9ec80bb9,False
img_003015,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-4671230-0003.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,864a1f84332041162c4e5e24b3d1e66f838377426fb39333e76f6dfe32caf2b3,9de468e7aae261a1,False
img_001714,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-8313724-0002.jpeg,dataset_1,NORMAL,NORMAL,0,68d6a489fb88186548bdf3d025a823ae2e7056bc5adec25123c6f95d98298339,d46c872f2d4d2ccc,False
img_005877,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_2\test\NORMAL\IM-0028-0001.jpeg,dataset_2,NORMAL,NORMAL,0,45117d08a44f6b4d8fdc6747f7e42a9690eba431f5977f1cb06254dea3243650,95ec871b474d1b4c,False
img_003572,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6552287-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,677b58251591281596611fea8695aa26385675dc08b27d43b847e59466204e71,903bd61c581517f7,False
img_001754,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-8594914-0001.jpeg,dataset_1,NORMAL,NORMAL,0,cdc5742052c82c58e8e53e45f31d2f6a95b1d5a3314f3f5d076fb3cc3e917a47,c06cc75bcde549c1,False
img_005374,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-666371-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,18499abf5c03067165e02de56170914d3d8ee4581a85848eff0dfb20317de67c,8071e36f3dc54e38,False
img_004877,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-3590786-0004.jpeg,dataset_1,PNEUMONIA,VIRAL,2,1a6a466d7fc5b412fff86265d31deec9279764b8fd7fcfecaa9e7f48d1cdffbb,d42af71fe02a1655,False
img_004082,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-843966-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,b9b5307a958c4f31889b017315938cca812aa9bfbc441ea9d15f88db2f0a81db,91f6e63aed38a068,False
img_005801,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-9597998-0007.jpeg,dataset_1,PNEUMONIA,VIRAL,2,83224105cc8d4b877dfcef80dfa5a6bf4a46c66b0a7dae5f412febeea47c9892,d1afc61a854a3d4b,False
img_002047,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-1199786-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,6544fbff9c85e4721de9f746d9c2d4056e11dfb15b2db253153d161e4bb245a4,94ebeb2e421e5a1a,False
img_000608,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-8574414-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,dd77f9588d9f1cf925b0e8997dbc04a2f010c0caeefe502d0d60d96ae41885ce,9127c71ee46a3cca,False
img_003580,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6565531-0004.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,b902b5f1edf49636387aca3da63a296a4296231e382ba934dc121f0441d2d5aa,983aef96ca3b9301,False
img_000774,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-2180796-0001.jpeg,dataset_1,NORMAL,NORMAL,0,914d42a42d2828869a03c8a18d2b420b9706ecd5566eea05959e28376f9484b5,9829e21aeb793c69,False
img_003018,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-4687423-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,a049308a675d3e3c8e95b7b1e73f29919d1ca72fa0acc363c5021f4b9ce13ec6,95aae2401cca5f7d,False
img_002200,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-1876009-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,3705f2e2ea2529f1bbc7e34ba9a2e8898a7cf87142e236bde443da33285c6054,916ea71a877b270c,False
img_000298,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\BACTERIA-3865791-0005.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,de151bb7d4295ba22229d9785fc39739b3f2ca387b10dd7be661528f494b1db4,986aa70b8179e57a,False
img_001200,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-483610-0001.jpeg,dataset_1,NORMAL,NORMAL,0,00457a8bb2895cfe0466e810aed94939da43ce7ac0b96a7d0814a63409577e3a,d12cc63afc6838ec,False
img_000178,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\NORMAL\NORMAL-7236364-0001.jpeg,dataset_1,NORMAL,NORMAL,0,1d48d33c762a63fc1029606c7ce3364bc106a5dd3a30121b8da0373701e2ce49,996e0653475e1b4e,False
img_000619,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\test\PNEUMONIA\VIRUS-9564688-0002.jpeg,dataset_1,PNEUMONIA,VIRAL,2,b7d84b34a5a7bf5f5cd2d46bb1c6e822ebcdabecc7f9e84bfc995a9e2a9d3dba,d46de71a9f613824,False
img_003689,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-7051263-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,a42d70b3e44c9f108aeaf5518a5e396706412b5246d9d3c17a1429ffaacb4d94,d42ce21fcb1b3c4a,False
img_005805,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-9613951-0001.jpeg,dataset_1,PNEUMONIA,VIRAL,2,c08cb2665e4c8368315004177a4ab17a31a4669bdbe77fcd6cab99acbf2f3813,907b471e5e4b1d49,False
img_003650,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6869947-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,84de4ecb2e2656b95ef173eeba8d70fb9b98d281a9dfd3c9ea3895056edd9163,d025c71ef8693d49,False
img_004053,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-8324394-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,47039d15b3254f334721b7f6a1288f1e037ef8c29e09dcb00d35a261aef7ed2d,c03f614f1a6c1e4f,False
img_000694,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-1533758-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e4d0ad2caec13cb2f69f082fa7e3beb35afe9e179befc5fae6fff92d1881c982,d464c34fcd6d38e0,False
img_003578,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-6565531-0002.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,c228ab4f576f197cb674c59aa13dbccffc46b4fcc45b93ae495bf7f3d775b161,8a3d570a556d517a,False
img_000877,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-2699389-0001.jpeg,dataset_1,NORMAL,NORMAL,0,e1c6816723cc6c558db3c58ac446c2ca6fd30ff8517f1a08aa99873ed65bb042,d03dc71dcccd18d2,False
img_001286,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-5514751-0001.jpeg,dataset_1,NORMAL,NORMAL,0,9fe27151176acba965192a35c57576cea477d74b3fbfe3963a0e107503d25380,d47e871f8d0c1ccc,False
img_004648,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\VIRUS-1884647-0006.jpeg,dataset_1,PNEUMONIA,VIRAL,2,6a32eeab408a2d7ea4f4777ccd0dafa53b184c0e3d793e5d21f0532ad5927304,9174c21bdb1fa44b,False
img_000837,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-2481508-0001.jpeg,dataset_1,NORMAL,NORMAL,0,caba08d6e3dfddba5aa5c23c7458e20d8d0e3e33b50b5147a9175422014e605b,816ece7a4d4949c7,False
img_003319,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-5628383-0003.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,9648b9a6e5d74c0867ace12e256818de43c138e512e4aeb61ae88ff9825ec75e,dc08c71e494d3ceb,False
img_002431,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-2696292-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,06e2cbe322dce53e81bb6bf3f927d08872ab99387ba270ca29da1c8999a54d3c,d12be216d24d5cc7,False
img_004492,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\PNEUMONIA\BACTERIA-9917261-0001.jpeg,dataset_1,PNEUMONIA,BACTERIAL,1,8e00cc66527c473b599fed4bb8fc76d56ebc54ff12b3cf429297783fdadf1c37,906be73ed61e1852,False
img_001734,e:\Final_Project\Pnuemonia_Detection\data\raw_datasets\dataset_1\train\NORMAL\NORMAL-8412621-0001.jpeg,dataset_1,NORMAL,NORMAL,0,a0cfb7950dd7ce0e7853009219d1f6d5c52f00489d046990eea9fc1520f742bd,816f8f5b41454bc7,False
